ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Certainty,Year
,Karok,NasVowels,0,,,karok1957[7],2,1957
,Karok,NasVowels,0,,,karok1997[24],1,1997
,Karok,NomAlign,nominative-accusative,,,karok1957,1,1957
,Karok,NomAlign,nominative-accusative,,"""Object always remains unmarked (…) subject of transitivies and intransitives clauses are treated equally""",karok1997[26],1,1997
,Karok,Poss,NA,,,karok1957,NA,1957
,Karok,Poss,NA,,,karok1997,NA,1997
,Karok,Pron1P,2,,Inference based on examples - pronominal system is not explicitly presented – Inferencia a partir de ejemplos. No  se presenta el sistema pronominal claramente. Solo se presentan morfemas de trancisión sin especificar las formas.,karok1957[60],1,1957
,Karok,Pron1P,2,,,karok1997[25],2,1997
,Karok,Pron2P,2,,Inference based on examples - pronominal system is not explicitly presented – Inferencia a partir de ejemplos. No  se presenta el sistema pronominal claramente. Solo se presentan morfemas de trancisión sin especificar las formas.,karok1957[60],1,1957
,Karok,Pron2P,2,,,karok1997[25],2,1997
,Karok,Pron3P,2,,Inference based on examples - pronominal system is not explicitly presented – Inferencia a partir de ejemplos. No  se presenta el sistema pronominal claramente. Solo se presentan morfemas de trancisión sin especificar las formas.,karok1957[60],1,1957
,Karok,Pron3P,3,,,karok1997[25],2,1997
,Karok,PronAlign,nominative-accusative,,,karok1957,1,1957
,Karok,PronAlign,nominative-accusative,,"""Object always remains unmarked (…) subject of transitivies and intransitives clauses are treated equally""",karok1997[26],1,1997
,Karok,Questions,0,,Previous description assigns interrogative form – Sin embargo la descripción posterior si consigna interrogativo.,karok1957[152],1,1957
,Karok,Questions,1,,One interrogative,karok1997[26],2,1997
,Karok,TA_marks,7,,,karok1997[26],1,1997
,Karok,TA_marks,14,,,karok1957[152],1,1957
,Karok,TempLoc,1,,LOC.TEMP clitic,karok1957[ 150],1,1957
,Karok,TempLoc,1,,,karok1997[26],2,1997
,Karok,Tones,0,,Only intonation / Solo fenómenos de entonación.,karok1957[16],1,1957
,Karok,Tones,0,,,karok1997[24],2,1997
,Karok,VP_Agr,1,,,karok1957[64],2,1957
,Karok,VP_Agr,1,,,karok1997[25],2,1997
,Karok,Vowels,8,,,karok1957[7],2,1957
,Karok,Vowels,10,,,karok1997[24],1,1997
,Kokama,AdjN,both,,,kokama1972[35],2,1972
,Kokama,AdjN,both,,,kokama2016[262],2,2016
,Kokama,BasicWO,no basic word order,,no marking of participants - so word order is crucial; at the same time - there does not seem to be a fixed order - but it depends on verb semantics,kokama1972[32],2,1972
,Kokama,BasicWO,no basic word order,,No fixed order - but conditioned through number/type of verb arguments – No hay un orden fijo. Sin embargo - el orden no es libre. Está condicionado por el requerimiento de marcación de argumentos del verbo.,kokama2016[596],2,2016
,Kokama,CA_case,0,,,kokama2016[28],2,2016
,Kokama,CA_case,NA,,,kokama1972,NA,1972
,Kokama,CA_head,0,,,kokama2016[28],2,2016
,Kokama,CA_head,NA,,,kokama1972,NA,1972
,Kokama,CA_wordorder,1,,,kokama1972,NA,1972
,Kokama,CA_wordorder,1,,,kokama2016[28],2,2016
,Kokama,Cases,0,,No case marking – No existe marcación de caso. Se utilizan complementos semánticamente marcados con órdenes de palabra específicos.,kokama1972,2,1972
,Kokama,Cases,10,,obliques are marked con postpositions,kokama2016[319],2,2016
,Kokama,ClassGen,0,,,kokama1972,NA,1972
,Kokama,ClassGen,0,,,kokama2016,NA,2016
,Kokama,ClassNoun,0,,But there is masculine/feminine talk – Sin embargo hay habla femenina y habla masculina.,kokama1972,NA,1972
,Kokama,ClassNoun,0,,But there is masculine/feminine talk – Sin embargo hay habla femenina y habla masculina.,kokama2016[181],2,2016
,Kokama,ClassNum,1,,SG/PL,kokama1972[68],2,1972
,Kokama,ClassNum,1,,,kokama2016[181],2,2016
,Kokama,Consonants,11,,,kokama2016[40],2,2016
,Kokama,Consonants,17,,Based on graphemes,kokama1972[145],1,1972
,Kokama,Dem,13,,Two forms presented of masculine/feminine talk – Se consignan formas de habla masculina y femenina aunque con mismo significado.,kokama1972[1556-162],1,1972
,Kokama,Dem,15,,All forms are considered - but some seem to be derived forms – Se consignan todas las formas recogidas por Vallejo. Sin embargo - muchas de ellas son formas derivadas.,kokama2016[170],2,2016
,Kokama,DitransMarking,1,,Recipient and goal are marked with dative - and locative – recipiente’ y 'meta' se marcan con dativo y locativo respectivamente.,kokama2016[272],2,2016
,Kokama,DitransMarking,NA,,,kokama1972,NA,1972
,Kokama,Evid,4,,Vallejos calls it modal - but forms have evidential functions: certainty - inference - personal information,kokama2016[401],2,2016
,Kokama,Evid,NA,,,kokama1972,NA,1972
,Kokama,GenN,Gen N,,,kokama1972[51],2,1972
,Kokama,GenN,Gen N,,,kokama2016[152],2,2016
,Kokama,InstrCom,1,,,kokama1972[50],NA,1972
,Kokama,InstrCom,1,,,kokama2016[292-299],2,2016
,Kokama,LocDir,1,,,kokama1972[11],2,1972
,Kokama,LocDir,1,,Locativo vs Alativo.,kokama2016[307],2,2016
,Kokama,MorphCaus,1,,,kokama1972[109],2,1972
,Kokama,MorphCaus,1,,,kokama2016[610],2,2016
,Kokama,NP_Agr,0,,No adjectives – La lengua no tiene adjetivos propiamente dichos. La función adjetival la cumplen algunos nombres. Estos no llevan marca de concordancia con el nombre.,kokama1972[35],1,1972
,Kokama,NP_Agr,0,,No adjectives – La lengua no tiene adjetivos.,kokama2016[116],2,2016
,Kokama,NasVowels,0,,,kokama1972[145],NA,1972
,Kokama,NasVowels,0,,,kokama2016,NA,2016
,Kokama,NomAlign,nominative-accusative,,Some ergative patterns can be observed – Se encuentran algunos patrones ergativos.,kokama2016[118],1,2016
,Kokama,NomAlign,NA,,Not marked for case – Los pronombres - como los nombres - no presentan marcación de caso.,kokama1972,NA,1972
,Kokama,Poss,0,,,kokama1972,NA,1972
,Kokama,Poss,1,,,kokama2016[164],1,2016
,Kokama,Pron1P,6,,Short and long forms for both sg and pl inclusive and exclusive – Formas largas y cortas para singular - plural exclusiva y plural inclusiva.,kokama1972[27],2,1972
,Kokama,Pron1P,13,,Free forms and clitics - distinguished between female and male speech – Formas libres y clíticos. Distinción entre habla femenina y masculina.,kokama2016[149],2,2016
,Kokama,Pron2P,4,,Short and long forms for both sg and pl - Formas largas y cortas para singular y plural.,kokama1972[27],2,1972
,Kokama,Pron2P,10,,Free forms and clitics - distinguished between female and male speech – Formas libres y clíticos. Distinción entre habla femenina y masculina.,kokama2016[149],2,2016
,Kokama,Pron3P,5,,long and short forms – Formas largas y cortas.,kokama1972[27],2,1972
,Kokama,Pron3P,10,,,kokama2016[149],2,2016
,Kokama,PronAlign,NA,,no case marking,kokama1972,NA,1972
,Kokama,PronAlign,NA,,no case marking,kokama2016[118],2,2016
,Kokama,Questions,1,,,kokama1972[21],2,1972
,Kokama,Questions,1,,,kokama2016[425],2,2016
,Kokama,TA_marks,4,,Faust states that aspect is coded through auxiliary erbs - but Vallejos sees many more suffixes; Problem: Faust is not a grammar - but rather teaching material; Faust afirma que el aspecto se obtiene a partir de verbos auxiliares. Sin embargo - Vallejos consigna muchos más sufijos. Debe considerarse que el texto de Faust no es una gramática sino más bien un conjunto de lecciones de aprendizaje.,kokama1972[45],1,1972
,Kokama,TA_marks,8,,5 tense - 3aspect,kokama2016[389],2,2016
,Kokama,TempLoc,1,,,kokama1972[74/138],1,1972
,Kokama,TempLoc,NA,,,kokama2016,1,2016
,Kokama,Tones,0,,,kokama1972[145],NA,1972
,Kokama,Tones,0,,,kokama2016,NA,2016
,Kokama,VP_Agr,0,,,kokama2016[28],2,2016
,Kokama,VP_Agr,1,,,kokama1972[78],1,1972
,Kokama,Vowels,5,,,kokama2016[51],2,2016
,Kokama,Vowels,6,,,kokama1972[145],1,1972
,KomiZyrian,AdjN,Adj N,,,komizyrian1841[75],2,1841
,KomiZyrian,AdjN,Adj N,,,komizyrian1998[318],2,1998
,KomiZyrian,BasicWO,no basic word order,,VO tendency - but flexible - especially S,komizyrian1841[75],2,1841
,KomiZyrian,BasicWO,no basic word order,,“ the usual order being Sfubject] P redicate] 0[bject] A[dverbialj.But any other order is possible - constraints applying only within the phrase.Only the position of lhe nominal predicate after the subject is fixed:”,komizyrian1998[321],2,1998
,KomiZyrian,CA_case,1,,,komizyrian1841[6],2,1841
,KomiZyrian,CA_case,1,,rich case system,komizyrian1998[312],2,1998
,KomiZyrian,CA_head,1,,,komizyrian1841[23],2,1841
,KomiZyrian,CA_head,1,,person suffixes for subject,komizyrian1998[316],2,1998
,KomiZyrian,CA_wordorder,0,,,komizyrian1841[75],2,1841
,KomiZyrian,CA_wordorder,0,,,komizyrian1998[321],2,1998
,KomiZyrian,Cases,13,,The missing cases seem to have grammaticalized from postpositions borrowed from Russian - see Gabelentz 1841:35 - where various forms are given which resemble the missing cases - especially the comitative,komizyrian1841[6],2,1841
,KomiZyrian,Cases,17,,bound form - borrowed from Russian? See Gabelentz comment,komizyrian1998[312],2,1998
,KomiZyrian,ClassGen,0,,,komizyrian1841,2,1841
,KomiZyrian,ClassGen,0,,,komizyrian1998,2,1998
,KomiZyrian,ClassNoun,0,,,komizyrian1841,2,1841
,KomiZyrian,ClassNoun,0,,,komizyrian1998,2,1998
,KomiZyrian,ClassNum,0,,,komizyrian1841,2,1841
,KomiZyrian,ClassNum,0,,,komizyrian1998,2,1998
,KomiZyrian,Consonants,22,,taking the alphabet as base,komizyrian1841[3],1,1841
,KomiZyrian,Consonants,26,,9 palatal sounds seems werid,komizyrian1998[309],1,1998
,KomiZyrian,Dem,2,,does only talk about proximate demonstrative - the distal is missing (but likely not missing in the language?),komizyrian1841[20],1,1841
,KomiZyrian,Dem,3,,,komizyrian1998[314],2,1998
,KomiZyrian,DitransMarking,1,,rich case system,komizyrian1841[6],2,1841
,KomiZyrian,DitransMarking,1,,rich case system,komizyrian1998[312],2,1998
,KomiZyrian,Evid,0,,,komizyrian1841,NA,1841
,KomiZyrian,Evid,0,,,komizyrian1998,NA,1998
,KomiZyrian,GenN,N Gen,,but orden of Possessor/possessum is flexible,komizyrian1841[75],2,1841
,KomiZyrian,GenN,N Gen,,,komizyrian1998[319],2,1998
,KomiZyrian,InstrCom,0,,Missing commutative - expressed through free postposition which could be borrowed from Russian – missing comitative in his analysis; but he gives a free postposition which resembles the comitative case as analyzed by Hausenberg - borrowed from Russian which might have grammaticalized,komizyrian1841[36],2,1841
,KomiZyrian,InstrCom,1,,Comitative grammaticalized from Russian,komizyrian1998[312],2,1998
,KomiZyrian,LocDir,1,,illative - terminativ/transitive etc,komizyrian1841[58],2,1841
,KomiZyrian,LocDir,1,,illative - transitive,komizyrian1998[312],2,1998
,KomiZyrian,MorphCaus,1,,,komizyrian1998[317],2,1998
,KomiZyrian,MorphCaus,NA,,missing from analysis,komizyrian1841,NA,1841
,KomiZyrian,NP_Agr,0,,no agreement,komizyrian1998[318],2,1998
,KomiZyrian,NP_Agr,1,,case and number,komizyrian1841[13],2,1841
,KomiZyrian,NasVowels,0,,,komizyrian1841,NA,1841
,KomiZyrian,NasVowels,0,,,komizyrian1998,NA,1998
,KomiZyrian,NomAlign,nominative-accusative,,,komizyrian1841[6],2,1841
,KomiZyrian,NomAlign,nominative-accusative,,,komizyrian1998[312],2,1998
,KomiZyrian,Poss,NA,,,komizyrian1841,NA,1841
,KomiZyrian,Poss,NA,,,komizyrian1998,NA,1998
,KomiZyrian,Pron1P,2,,,komizyrian1841[15],2,1841
,KomiZyrian,Pron1P,2,,all pronominal forms are implicitly given throughout the text,komizyrian1998[313],2,1998
,KomiZyrian,Pron2P,2,,,komizyrian1841[15],2,1841
,KomiZyrian,Pron2P,2,,,komizyrian1998[313],2,1998
,KomiZyrian,Pron3P,2,,,komizyrian1841[15],2,1841
,KomiZyrian,Pron3P,2,,,komizyrian1998[313],2,1998
,KomiZyrian,PronAlign,nominative-accusative,,,komizyrian1841[15],2,1841
,KomiZyrian,PronAlign,nominative-accusative,,,komizyrian1998[313],2,1998
,KomiZyrian,Questions,morphology,,does not talk about intonation and phonology,komizyrian1841[43],2,1841
,KomiZyrian,Questions,morphology,,both morphological and intonation: a question can be impliedpurely by intonation - so that the stress falls on the focused word,komizyrian1998[321],2,1998
,KomiZyrian,TA_marks,5,,3 tense - 2 aspect,komizyrian1841[22],2,1841
,KomiZyrian,TA_marks,5,,,komizyrian1998[315],2,1998
,KomiZyrian,TempLoc,0,,inessive for both,komizyrian1841[56],2,1841
,KomiZyrian,TempLoc,0,,there’s an enassive case but without description - but most probably resembles the Gabelenth case,komizyrian1998[312],2,1998
,KomiZyrian,Tones,0,,,komizyrian1841,NA,1841
,KomiZyrian,Tones,0,,,komizyrian1998,NA,1998
,KomiZyrian,VP_Agr,1,,,komizyrian1841[23],2,1841
,KomiZyrian,VP_Agr,1,,person suffixes for subject,komizyrian1998[316],2,1998
,KomiZyrian,Vowels,7,,taking the alphabet as base - but this seems more reliable with vowels than with consonants,komizyrian1841[3],2,1841
,KomiZyrian,Vowels,7,,taking the literatre version as reference point because Gabelentz takes this as reference as well,komizyrian1998[308],2,1998
,Korana,AdjN,Adj N,,implicit from examples,korana1879[16],2,1879
,Korana,AdjN,Adj N,,postnominal Adj are possible but seem to be predicative (or reverse dependency),korana1930[41],2,1930
,Korana,BasicWO,SOV,,,korana1879[37],2,1879
,Korana,BasicWO,NA,,no coherent evidence - once VS is mentioned - at other place VOS (Meinhof),korana1930[44],NA,1930
,Korana,CA_case,1,,subject affixes on N and V,korana1879[18],2,1879
,Korana,CA_case,1,,attaching to N and V,korana1930[44],2,1930
,Korana,CA_head,1,,subject affix,korana1879[18],2,1879
,Korana,CA_head,1,,subject affix? Both authors give the same incoherent analysis,korana1930[44],2,1930
,Korana,CA_wordorder,0,,,korana1879[18],2,1879
,Korana,CA_wordorder,0,,,korana1930[44],2,1930
,Korana,Cases,1,,“subjektdeterminitiv” (subjectdetermining) as ergative marker?,korana1879[24],2,1879
,Korana,Cases,1,,there is an affix which is probably some kind of ergative predicative marker,korana1930[40],2,1930
,Korana,ClassGen,0,,,korana1879,2,1879
,Korana,ClassGen,0,,,korana1930,2,1930
,Korana,ClassNoun,1,,,korana1879[12],2,1879
,Korana,ClassNoun,1,,,korana1930[34],2,1930
,Korana,ClassNum,0,,,korana1879,2,1879
,Korana,ClassNum,0,,,korana1930,2,1930
,Korana,Consonants,22,,4  clicks,korana1879[3],2,1879
,Korana,Consonants,22,,4 clicks; he Did not count h as phoneme but is clearly present and part of his description,korana1930[22ff],2,1930
,Korana,Dem,2,,Two forms only: I”m K. fand ich nur he (hi) „dieser“ und –na”,korana1930[28],2,1930
,Korana,Dem,3,,,korana1879[22],2,1879
,Korana,DitransMarking,0,,,korana1879[18],2,1879
,Korana,DitransMarking,0,,,korana1930[44],2,1930
,Korana,Evid,2,,necessity and possibility,korana1879[23],2,1879
,Korana,Evid,2,,same moods,korana1930[53],2,1930
,Korana,GenN,Gen N,,,korana1930[40],2,1930
,Korana,GenN,NA,,no mention of possessive construction,korana1879,NA,1879
,Korana,InstrCom,NA,,,korana1879,NA,1879
,Korana,InstrCom,NA,,,korana1930,NA,1930
,Korana,LocDir,NA,,,korana1879,1,1879
,Korana,LocDir,NA,,,korana1930,NA,1930
,Korana,MorphCaus,1,,-si,korana1879[32],2,1879
,Korana,MorphCaus,1,,,korana1930[48],2,1930
,Korana,NP_Agr,0,,only case-agr in VERY special occasions but not on a general level: “In one or two instances the adjective has the same suffix 3 rd person personal pronoun as the noun it qualifies especially with terms o f family relationship.“,korana1879[16],2,1879
,Korana,NP_Agr,0,,,korana1930[41],2,1930
,Korana,NasVowels,5,,all vowels but schwa can be nasalized,korana1879[3],2,1879
,Korana,NasVowels,5,,,korana1930[28],2,1930
,Korana,NomAlign,neuter,,,korana1879[16],2,1879
,Korana,NomAlign,neuter,,,korana1930[44],2,1930
,Korana,Poss,NA,,,korana1879,NA,1879
,Korana,Poss,NA,,,korana1930,NA,1930
,Korana,Pron1P,6,,masc - fem - dual masc - pl indef + excl/incl in the last two,korana1879[17],1,1879
,Korana,Pron1P,8,,no excl/incl - but all forms attested as full forms - not clitics. Meinhof is very explicit about this; additional forms can be found in the vocabulary (incl/excl),korana1930[43],2,1930
,Korana,Pron2P,2,,full form only for sg mas/femData based on texts and vocabulary - may not be complete,korana1879[17],1,1879
,Korana,Pron2P,8,,,korana1930[43],2,1930
,Korana,Pron3P,2,,full form only for sg mas/fem - sg used for pl as well (implicit in text),korana1879[17],1,1879
,Korana,Pron3P,9,,,korana1930[43],2,1930
,Korana,PronAlign,neuter,,says they are only used as subjects but then gives various examples where they are used for objects as well,korana1879[18],2,1879
,Korana,PronAlign,neuter,,“Viele Formen bleiben im Objekt unverändert” / “many forms remain unchanged as object”,korana1930[44],2,1930
,Korana,Questions,morphology,,clause-final particle,korana1930[61],2,1930
,Korana,Questions,NA,,not mentioned,korana1879,NA,1879
,Korana,TA_marks,5,,+ compound forms of these formatives,korana1879[23],2,1879
,Korana,TA_marks,5,,5 “tenses” - did not recognize aspect but gives the same forms; also compounding of forms,korana1930[51],2,1930
,Korana,TempLoc,NA,,,korana1879,NA,1879
,Korana,TempLoc,NA,,,korana1930,NA,1930
,Korana,Tones,3,,low - mid - highmenciona “cambios” - pero dice que no están investigados todavia - probablemente se refiere a raising/falling,korana1930[22],1,1930
,Korana,Tones,5,,low mid high + raising +  falling,korana1879[7],2,1879
,Korana,VP_Agr,1,,subject affix,korana1879[18],2,1879
,Korana,VP_Agr,1,,,korana1930[44],2,1930
,Korana,Vowels,5,,only 5 are given - but the possibilities of distinguishing two “e” is discussed - but no distinctiveness is attested,korana1930[28],2,1930
,Korana,Vowels,6,,,korana1879[3-4],2,1879
,Lepcha,AdjN,Adj N,,Inference based on examples – Inferencia a partir de la evidencia en los ejemplos.,lepcha2003,1,2003
,Lepcha,AdjN,N Adj,,,lepcha1876[31],2,1876
,Lepcha,BasicWO,SOV,,,lepcha1876[119],2,1876
,Lepcha,BasicWO,SOV,,Inference based on examples – Inferencia a partir de la evidencia en los ejemplos.,lepcha2003,2,2003
,Lepcha,CA_case,1,,Inference based on examples – Inferencia a partir de la evidencia en los ejemplos.,lepcha2003,1,2003
,Lepcha,CA_case,NA,,Not sufficient data/information – La gramática no presenta ni los datos ni la legibilidad suficiente para extraer información sobre relaciones gramaticales.,lepcha1876,NA,1876
,Lepcha,CA_head,0,,Inference based on examples – Inferencia a partir de la evidencia en los ejemplos.,lepcha2003,1,2003
,Lepcha,CA_head,NA,,Not sufficient data/information – La gramática no presenta ni los datos ni la legibilidad suficiente para extraer información sobre relaciones gramaticales.,lepcha1876,NA,1876
,Lepcha,CA_wordorder,1,,Not sufficient data/information – La gramática no presenta ni los datos ni la legibilidad suficiente para extraer información sobre relaciones gramaticales.,lepcha1876,NA,1876
,Lepcha,CA_wordorder,1,,Inference based on examples – Inferencia a partir de la evidencia en los ejemplos.,lepcha2003,1,2003
,Lepcha,Cases,6,,"According to the author - nominative and “objective” are not marked - and other case functions (instrumental dative - accusative - vocative) are refered to by postpositions – El autor afirma que los casos nominativo y ""objetivo"" (posiblemente P) permanecen no marcados. Las formas morfológicas con las que se asignan los casos instrumental - dativo - acusativo y vocativo son referidos como preposiciones.  Aparentemente también hay una marca genitiva en los pronombres. Sin embargo - este caso no es consignado en la lista de casos nominales.",lepcha1876[28],1,1876
,Lepcha,Cases,7,,Six case afficex - LOC - ABL - NOM - GEN - DAT - INST - COM – La lengua presenta seis sufijos de caso: LOC -ABL -NOM -GEN -DAT - INST y COM. Los sufijos  de ablativo y genitivo son polifuncionales. Su significado varía en función a la semántica del nombre al que se le sufija.,lepcha2003[709-711],2,2003
,Lepcha,ClassGen,0,,,lepcha1876,NA,1876
,Lepcha,ClassGen,1,,,lepcha2003[710],1,2003
,Lepcha,ClassNoun,0,,,lepcha2003[707],2,2003
,Lepcha,ClassNoun,1,,,lepcha1876[24],2,1876
,Lepcha,ClassNum,1,,Singular - dual and plural.,lepcha1876[27],2,1876
,Lepcha,ClassNum,1,,Placer makes specific that he has not found the Dual – Plaiser especifica que no ha encontrado el Dual. Aparente simplificación.,lepcha2003[708],2,2003
,Lepcha,Consonants,32,,,lepcha2003[706],2,2003
,Lepcha,Consonants,35,,,lepcha1876[26],1,1876
,Lepcha,Dem,2,,two basic dem - can tke inflection,lepcha1876[43],1,1876
,Lepcha,Dem,14,,,lepcha2003[712],2,2003
,Lepcha,DitransMarking,NA,,Unconclusive data,lepcha1876,NA,1876
,Lepcha,DitransMarking,NA,,,lepcha2003,NA,2003
,Lepcha,Evid,0,,Not sufficient data/information – La gramática no presenta ni los datos ni la legibilidad suficiente para extraer información sobre relaciones gramaticales.,lepcha1876,NA,1876
,Lepcha,Evid,NA,,,lepcha2003,NA,2003
,Lepcha,GenN,Gen N,,,lepcha1876[121],1,1876
,Lepcha,GenN,Gen N,,,lepcha2003[710],2,2003
,Lepcha,InstrCom,1,,No form found,lepcha1876[32],1,1876
,Lepcha,InstrCom,1,,Free alternation between comitative and genitive – El comitativo y el genitivo (que tiene usos instrumentales) alternan mas o menos libremente.,lepcha2003[711],2,2003
,Lepcha,LocDir,0,,No form found,lepcha1876[28],NA,1876
,Lepcha,LocDir,0,,,lepcha2003[711],2,2003
,Lepcha,MorphCaus,0,,Causation marked through causative verbs - La causación se marca con verbos independientes causativos.,lepcha1876[93],2,1876
,Lepcha,MorphCaus,NA,,,lepcha2003,NA,2003
,Lepcha,NP_Agr,0,,Nouns (...) show no agreement with (...) adjectives'.,lepcha2003[707],2,2003
,Lepcha,NP_Agr,1,,Adjectives are declined in the same way the nouns they modify are',lepcha1876[31],1,1876
,Lepcha,NasVowels,0,,Could be 4 - the description is confusing – Podrían - sin embargo - ser solo cuatro. La descripción es sumamente confusa.,lepcha1876[26],1,1876
